Notes,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,"Miami-Dade County, FL",12086,Assault by unspecified means,Y09,19,2496435,Unreliable
,"Orange County, FL",12095,Assault by other and unspecified firearm discharge,X95,43,1145956,3.8
,"Orange County, FL",12095,Assault by sharp object,X99,11,1145956,Unreliable
,"Palm Beach County, FL",12099,Assault by other and unspecified firearm discharge,X95,74,1320134,5.6
,"Palm Beach County, FL",12099,Assault by unspecified means,Y09,11,1320134,Unreliable
,"Pinellas County, FL",12103,Assault by other and unspecified firearm discharge,X95,27,916542,2.9
,"Polk County, FL",12105,Assault by other and unspecified firearm discharge,X95,17,602095,Unreliable
,"St. Lucie County, FL",12111,Assault by other and unspecified firearm discharge,X95,10,277789,Unreliable
,"Bibb County, GA",13021,Assault by other and unspecified firearm discharge,X95,20,155547,12.9
,"Chatham County, GA",13051,Assault by other and unspecified firearm discharge,X95,10,265128,Unreliable
,"Clayton County, GA",13063,Assault by other and unspecified firearm discharge,X95,12,259424,Unreliable
,"Cobb County, GA",13067,Assault by other and unspecified firearm discharge,X95,12,688078,Unreliable
,"DeKalb County, GA",13089,Assault by other and unspecified firearm discharge,X95,62,691893,9
,"Fulton County, GA",13121,Assault by other and unspecified firearm discharge,X95,81,920581,8.8
,"Fulton County, GA",13121,Assault by sharp object,X99,13,920581,Unreliable
,"Gwinnett County, GA",13135,Assault by other and unspecified firearm discharge,X95,23,805321,2.9
,"Muscogee County, GA",13215,Assault by other and unspecified firearm discharge,X95,15,189885,Unreliable
,"Richmond County, GA",13245,Assault by other and unspecified firearm discharge,X95,22,200549,11
,"Cook County, IL",17031,"Assault by hanging, strangulation and suffocation",X91,18,5194675,Unreliable
,"Cook County, IL",17031,Assault by other and unspecified firearm discharge,X95,438,5194675,8.4
,"Cook County, IL",17031,Assault by sharp object,X99,39,5194675,0.8
,"Cook County, IL",17031,Assault by unspecified means,Y09,24,5194675,0.5
,"St. Clair County, IL",17163,Assault by other and unspecified firearm discharge,X95,25,270056,9.3
,"Will County, IL",17197,Assault by other and unspecified firearm discharge,X95,12,677560,Unreliable
,"Winnebago County, IL",17201,Assault by other and unspecified firearm discharge,X95,14,295266,Unreliable
,"Allen County, IN",18003,Assault by other and unspecified firearm discharge,X95,20,355329,5.6
,"Lake County, IN",18089,Assault by other and unspecified firearm discharge,X95,61,496005,12.3
,"Marion County, IN",18097,Assault by handgun discharge,X93,19,903393,Unreliable
,"Marion County, IN",18097,Assault by other and unspecified firearm discharge,X95,69,903393,7.6
,"Sedgwick County, KS",20173,Assault by other and unspecified firearm discharge,X95,13,498365,Unreliable
,"Shawnee County, KS",20177,Assault by other and unspecified firearm discharge,X95,11,177934,Unreliable
,"Wyandotte County, KS",20209,Assault by other and unspecified firearm discharge,X95,18,157505,Unreliable
,"Jefferson County, KY",21111,Assault by other and unspecified firearm discharge,X95,41,741096,5.5
,"Caddo Parish, LA",22017,Assault by other and unspecified firearm discharge,X95,26,254969,10.2
,"Calcasieu Parish, LA",22019,Assault by other and unspecified firearm discharge,X95,13,192768,Unreliable
,"East Baton Rouge Parish, LA",22033,Assault by other and unspecified firearm discharge,X95,71,440171,16.1
,"Jefferson Parish, LA",22051,Assault by other and unspecified firearm discharge,X95,67,432552,15.5
,"Orleans Parish, LA",22071,Assault by other and unspecified firearm discharge,X95,136,343829,39.6
,"Orleans Parish, LA",22071,Assault by sharp object,X99,10,343829,Unreliable
,"Ouachita Parish, LA",22073,Assault by other and unspecified firearm discharge,X95,10,153720,Unreliable
,"Baltimore County, MD",24005,Assault by other and unspecified firearm discharge,X95,26,805029,3.2
,"Baltimore County, MD",24005,Assault by unspecified means,Y09,10,805029,Unreliable
,"Montgomery County, MD",24031,Assault by other and unspecified firearm discharge,X95,10,971777,Unreliable
,"Prince George's County, MD",24033,Assault by other and unspecified firearm discharge,X95,82,863420,9.5
,"Prince George's County, MD",24033,Assault by unspecified means,Y09,12,863420,Unreliable
,"Baltimore city, MD",24510,Assault by other and unspecified firearm discharge,X95,149,620961,24
,"Baltimore city, MD",24510,Assault by sharp object,X99,14,620961,Unreliable
,"Baltimore city, MD",24510,Assault by unspecified means,Y09,14,620961,Unreliable
,"Bristol County, MA",25005,Assault by other and unspecified firearm discharge,X95,11,548285,Unreliable
,"Hampden County, MA",25013,Assault by other and unspecified firearm discharge,X95,13,463490,Unreliable
,"Suffolk County, MA",25025,Assault by other and unspecified firearm discharge,X95,62,722023,8.6
,"Suffolk County, MA",25025,Assault by sharp object,X99,14,722023,Unreliable
,"Genesee County, MI",26049,Assault by other and unspecified firearm discharge,X95,49,425790,11.5
,"Macomb County, MI",26099,Assault by other and unspecified firearm discharge,X95,19,840978,Unreliable
,"Oakland County, MI",26125,Assault by other and unspecified firearm discharge,X95,29,1202362,2.4
,"Wayne County, MI",26163,"Assault by rifle, shotgun and larger firearm discharge",X94,13,1820584,Unreliable
,"Wayne County, MI",26163,Assault by other and unspecified firearm discharge,X95,248,1820584,13.6
,"Wayne County, MI",26163,Assault by sharp object,X99,26,1820584,1.4
,"Wayne County, MI",26163,Assault by other specified means,Y08,16,1820584,Unreliable
,"Wayne County, MI",26163,Assault by unspecified means,Y09,10,1820584,Unreliable
,"Hennepin County, MN",27053,Assault by other and unspecified firearm discharge,X95,28,1152425,2.4
,"Hinds County, MS",28049,Assault by handgun discharge,X93,29,245285,11.8
,"Lauderdale County, MS",28075,Assault by other and unspecified firearm discharge,X95,11,80261,Unreliable
,"Washington County, MS",28151,Assault by other and unspecified firearm discharge,X95,11,51137,Unreliable
,"Jackson County, MO",29095,Assault by other and unspecified firearm discharge,X95,87,674158,12.9
,"Jackson County, MO",29095,Assault by unspecified means,Y09,13,674158,Unreliable
,"St. Louis County, MO",29189,Assault by other and unspecified firearm discharge,X95,65,998954,6.5
,"St. Louis city, MO",29510,Assault by other and unspecified firearm discharge,X95,92,319294,28.8
,"Douglas County, NE",31055,Assault by other and unspecified firearm discharge,X95,33,517110,6.4
,"Clark County, NV",32003,Assault by other and unspecified firearm discharge,X95,76,1951269,3.9
,"Clark County, NV",32003,Assault by sharp object,X99,15,1951269,Unreliable
,"Clark County, NV",32003,Assault by unspecified means,Y09,22,1951269,1.1
,"Atlantic County, NJ",34001,Assault by other and unspecified firearm discharge,X95,14,274549,Unreliable
,"Camden County, NJ",34007,Assault by other and unspecified firearm discharge,X95,27,513657,5.3
,"Essex County, NJ",34013,Assault by other and unspecified firearm discharge,X95,85,783969,10.8
,"Essex County, NJ",34013,Assault by sharp object,X99,12,783969,Unreliable
,"Hudson County, NJ",34017,Assault by other and unspecified firearm discharge,X95,15,634266,Unreliable
,"Hudson County, NJ",34017,Assault by sharp object,X99,11,634266,Unreliable
,"Mercer County, NJ",34021,Assault by other and unspecified firearm discharge,X95,15,366513,Unreliable
,"Passaic County, NJ",34031,Assault by other and unspecified firearm discharge,X95,19,501226,Unreliable
,"Union County, NJ",34039,Assault by other and unspecified firearm discharge,X95,22,536499,4.1
,"Bernalillo County, NM",35001,Assault by handgun discharge,X93,11,662564,Unreliable
,"Bernalillo County, NM",35001,Assault by other and unspecified firearm discharge,X95,12,662564,Unreliable
,"Bronx County, NY",36005,Assault by other and unspecified firearm discharge,X95,79,1385108,5.7
,"Bronx County, NY",36005,Assault by sharp object,X99,33,1385108,2.4
,"Bronx County, NY",36005,Assault by unspecified means,Y09,10,1385108,Unreliable
,"Erie County, NY",36029,Assault by other and unspecified firearm discharge,X95,38,919040,4.1
,"Kings County, NY",36047,Assault by other and unspecified firearm discharge,X95,150,2504700,6
,"Kings County, NY",36047,Assault by sharp object,X99,35,2504700,1.4
,"Kings County, NY",36047,Assault by unspecified means,Y09,15,2504700,Unreliable
,"Monroe County, NY",36055,Assault by other and unspecified firearm discharge,X95,31,744344,4.2
,"Nassau County, NY",36059,Assault by other and unspecified firearm discharge,X95,22,1339532,1.6
,"New York County, NY",36061,Assault by other and unspecified firearm discharge,X95,28,1585873,1.8
,"New York County, NY",36061,Assault by sharp object,X99,11,1585873,Unreliable
,"Queens County, NY",36081,Assault by other and unspecified firearm discharge,X95,57,2230722,2.6
,"Queens County, NY",36081,Assault by sharp object,X99,15,2230722,Unreliable
,"Queens County, NY",36081,Assault by unspecified means,Y09,21,2230722,0.9
,"Suffolk County, NY",36103,Assault by other and unspecified firearm discharge,X95,30,1493350,2
,"Suffolk County, NY",36103,Assault by sharp object,X99,10,1493350,Unreliable
,"Cumberland County, NC",37051,Assault by other and unspecified firearm discharge,X95,13,319431,Unreliable
,"Durham County, NC",37063,Assault by other and unspecified firearm discharge,X95,17,267587,Unreliable
,"Forsyth County, NC",37067,Assault by other and unspecified firearm discharge,X95,10,350670,Unreliable
,"Guilford County, NC",37081,Assault by other and unspecified firearm discharge,X95,16,488406,Unreliable
,"Harnett County, NC",37085,Assault by other and unspecified firearm discharge,X95,11,114678,Unreliable
,"Mecklenburg County, NC",37119,Assault by other and unspecified firearm discharge,X95,44,919628,4.8
,"Pitt County, NC",37147,Assault by other and unspecified firearm discharge,X95,10,168148,Unreliable
,"Robeson County, NC",37155,Assault by other and unspecified firearm discharge,X95,20,134168,14.9
,"Wake County, NC",37183,Assault by other and unspecified firearm discharge,X95,16,900993,Unreliable
,"Cuyahoga County, OH",39035,Assault by other and unspecified firearm discharge,X95,65,1280122,5.1
,"Cuyahoga County, OH",39035,Assault by unspecified means,Y09,10,1280122,Unreliable
,"Franklin County, OH",39049,Assault by other and unspecified firearm discharge,X95,89,1163414,7.6
,"Franklin County, OH",39049,Assault by sharp object,X99,11,1163414,Unreliable
,"Hamilton County, OH",39061,Assault by other and unspecified firearm discharge,X95,54,802374,6.7
,"Lucas County, OH",39095,Assault by other and unspecified firearm discharge,X95,21,441815,4.8
,"Mahoning County, OH",39099,Assault by other and unspecified firearm discharge,X95,18,238823,Unreliable
,"Montgomery County, OH",39113,Assault by other and unspecified firearm discharge,X95,34,535153,6.4
,"Summit County, OH",39153,Assault by other and unspecified firearm discharge,X95,18,541781,Unreliable
,"Oklahoma County, OK",40109,Assault by handgun discharge,X93,15,718633,Unreliable
,"Oklahoma County, OK",40109,Assault by other and unspecified firearm discharge,X95,23,718633,3.2
,"Oklahoma County, OK",40109,Assault by unspecified means,Y09,11,718633,Unreliable
,"Tulsa County, OK",40143,Assault by handgun discharge,X93,15,603403,Unreliable
,"Tulsa County, OK",40143,Assault by other and unspecified firearm discharge,X95,27,603403,4.5
,"Multnomah County, OR",41051,Assault by other and unspecified firearm discharge,X95,10,735334,Unreliable
,"Allegheny County, PA",42003,Assault by other and unspecified firearm discharge,X95,81,1223348,6.6
,"Dauphin County, PA",42043,Assault by other and unspecified firearm discharge,X95,13,268100,Unreliable
,"Delaware County, PA",42045,Assault by other and unspecified firearm discharge,X95,30,558979,5.4
,"Philadelphia County, PA",42101,Assault by other and unspecified firearm discharge,X95,243,1526006,15.9
,"Philadelphia County, PA",42101,Assault by sharp object,X99,16,1526006,Unreliable
,"Philadelphia County, PA",42101,Assault by unspecified means,Y09,18,1526006,Unreliable
,"York County, PA",42133,Assault by other and unspecified firearm discharge,X95,10,434972,Unreliable
,"Providence County, RI",44007,Assault by other and unspecified firearm discharge,X95,14,626667,Unreliable
,"Charleston County, SC",45019,Assault by other and unspecified firearm discharge,X95,30,350209,8.6
,"Greenville County, SC",45045,Assault by other and unspecified firearm discharge,X95,13,451225,Unreliable
,"Horry County, SC",45051,Assault by other and unspecified firearm discharge,X95,13,269291,Unreliable
,"Orangeburg County, SC",45075,Assault by other and unspecified firearm discharge,X95,10,92501,Unreliable
,"Richland County, SC",45079,Assault by other and unspecified firearm discharge,X95,24,384504,6.2
,"Davidson County, TN",47037,Assault by other and unspecified firearm discharge,X95,43,626681,6.9
,"Hamilton County, TN",47065,Assault by other and unspecified firearm discharge,X95,16,336463,Unreliable
,"Knox County, TN",47093,Assault by other and unspecified firearm discharge,X95,14,432226,Unreliable
,"Shelby County, TN",47157,Assault by other and unspecified firearm discharge,X95,89,927644,9.6
,"Shelby County, TN",47157,Assault by sharp object,X99,12,927644,Unreliable
,"Shelby County, TN",47157,Assault by unspecified means,Y09,13,927644,Unreliable
,"Bell County, TX",48027,Assault by other and unspecified firearm discharge,X95,11,310235,Unreliable
,"Bexar County, TX",48029,Assault by other and unspecified firearm discharge,X95,62,1714773,3.6
,"Bexar County, TX",48029,Assault by unspecified means,Y09,27,1714773,1.6
,"Dallas County, TX",48113,Assault by other and unspecified firearm discharge,X95,132,2368139,5.6
,"Dallas County, TX",48113,Assault by sharp object,X99,19,2368139,Unreliable
,"Dallas County, TX",48113,Assault by unspecified means,Y09,16,2368139,Unreliable
,"El Paso County, TX",48141,Assault by other and unspecified firearm discharge,X95,10,800647,Unreliable
,"Fort Bend County, TX",48157,Assault by other and unspecified firearm discharge,X95,11,585375,Unreliable
,"Harris County, TX",48201,"Assault by hanging, strangulation and suffocation",X91,11,4092459,Unreliable
,"Harris County, TX",48201,"Assault by rifle, shotgun and larger firearm discharge",X94,17,4092459,Unreliable
,"Harris County, TX",48201,Assault by other and unspecified firearm discharge,X95,234,4092459,5.7
,"Harris County, TX",48201,Assault by sharp object,X99,43,4092459,1.1
,"Harris County, TX",48201,Assault by unspecified means,Y09,47,4092459,1.1
,"Hidalgo County, TX",48215,Assault by other and unspecified firearm discharge,X95,21,774769,2.7
,"Jefferson County, TX",48245,Assault by other and unspecified firearm discharge,X95,12,252273,Unreliable
,"Nueces County, TX",48355,Assault by other and unspecified firearm discharge,X95,11,340223,Unreliable
,"Tarrant County, TX",48439,Assault by handgun discharge,X93,15,1809034,Unreliable
,"Tarrant County, TX",48439,Assault by other and unspecified firearm discharge,X95,53,1809034,2.9
,"Tarrant County, TX",48439,Assault by sharp object,X99,14,1809034,Unreliable
,"Tarrant County, TX",48439,Assault by unspecified means,Y09,11,1809034,Unreliable
,"Travis County, TX",48453,Assault by other and unspecified firearm discharge,X95,26,1024266,2.5
,"Salt Lake County, UT",49035,Assault by other and unspecified firearm discharge,X95,16,1029655,Unreliable
,"Salt Lake County, UT",49035,Assault by unspecified means,Y09,11,1029655,Unreliable
,"Chesapeake city, VA",51550,Assault by handgun discharge,X93,11,222209,Unreliable
,"Hampton city, VA",51650,Assault by handgun discharge,X93,10,137436,Unreliable
,"Newport News city, VA",51700,Assault by handgun discharge,X93,13,180719,Unreliable
,"Norfolk city, VA",51710,Assault by handgun discharge,X93,17,242803,Unreliable
,"Petersburg city, VA",51730,Assault by other and unspecified firearm discharge,X95,11,32420,Unreliable
,"Richmond city, VA",51760,Assault by other and unspecified firearm discharge,X95,33,204214,16.2
,"Virginia Beach city, VA",51810,Assault by handgun discharge,X93,12,437994,Unreliable
,"King County, WA",53033,Assault by other and unspecified firearm discharge,X95,29,1931249,1.5
,"Pierce County, WA",53053,Assault by other and unspecified firearm discharge,X95,14,795225,Unreliable
,"Yakima County, WA",53077,Assault by handgun discharge,X93,10,243231,Unreliable
,"Milwaukee County, WI",55079,"Assault by hanging, strangulation and suffocation",X91,10,947735,Unreliable
,"Milwaukee County, WI",55079,Assault by handgun discharge,X93,30,947735,3.2
,"Milwaukee County, WI",55079,Assault by other and unspecified firearm discharge,X95,34,947735,3.6
---,,,,,,,
"Dataset: Underlying Cause of Death, 1999-2017",,,,,,,
Query Parameters:,,,,,,,
Injury Intent: Homicide,,,,,,,
Year/Month: 2010,,,,,,,
Group By: County; Cause of death,,,,,,,
Show Totals: Disabled,,,,,,,
Show Zero Values: Disabled,,,,,,,
Show Suppressed: False,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,
---,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.,,,,,,,
---,,,,,,,
"Query Date: Oct 9, 2019 6:00:50 PM",,,,,,,
---,,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death",,,,,,,
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as",,,,,,,
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed,,,,,,,
"at http://wonder.cdc.gov/ucd-icd10.html on Oct 9, 2019 6:00:50 PM",,,,,,,
---,,,,,,,
Messages:,,,,,,,
"1. Selections made to any variable in [ICD-10 Codes, Injury Intent] cause equivalent selections in the other variables. More",,,,,,,
Information: http://wonder.cdc.gov/wonder/help/faq.html#related-variables.,,,,,,,
"2. The full results are too long to be displayed. Due to suppression constraints rows that are zero, suppressed or a total will",,,,,,,
not be available.,,,,,,,
---,,,,,,,
Footnotes:,,,,,,,
1. Data are not available for this area for all of the requested years. See Caveats below for more information.,,,,,,,
---,,,,,,,
Caveats:,,,,,,,
"1. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,
"2. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;",,,,,,,
for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Clifton Forge.,,,,,,,
"3. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510).",,,,,,,
4. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code,,,,,,,
24005).,,,,,,,
5. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189).,,,,,,,
6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:,,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable.,,,,,,,
"7. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017",,,,,,,
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July",,,,,,,
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for",,,,,,,
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS",,,,,,,
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the",,,,,,,
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race",,,,,,,
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The",,,,,,,
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal",,,,,,,
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident",,,,,,,
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1",,,,,,,
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from",,,,,,,
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are",,,,,,,
April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population,,,,,,,
figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -,,,,,,,
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time",,,,,,,
of release.,,,,,,,
8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group.,,,,,,,
9. Changes to cause of death classification affect reporting trends. More information:,,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes.,,,,,,,
